userID	artistID	weight
1424	12957	375
1146	378	203165
166	227	285
1254	2300	366
1364	11923	42
454	1707	796
299	295	148
23	874	142
27	348	86
1885	17392	52
694	2531	137
1509	288	217
713	279	196
409	292	747
15	612	380
758	1377	965
809	1444	54
1725	325	42
1887	2003	868
1851	299	35
1263	790	829
435	2850	1169
95	300	176
928	2161	42
843	10577	19
1798	59	26
680	816	532
1963	344	10590
1348	3489	120
1575	9585	168
807	10234	156
1971	17937	3982
1429	466	450
678	3859	68
225	4021	1487
1964	420	400
96	295	26
202	4163	103
456	707	47
1751	752	26
649	8882	32
1755	1221	106
696	717	98
1644	1415	19
694	9327	143
725	7124	199
342	163	508
208	4266	287
1225	13279	16
39	1254	108
688	288	134
2016	18241	37
1491	173	1291
1254	13511	237
1154	12728	824
32	1107	128
162	3569	557
119	1110	123
5	190	826
821	7650	211
1135	802	189
540	59	2274
433	6807	453
1781	99	351
131	3150	108
756	3475	28
2065	466	1650
1107	1038	1043
562	8103	224
101	1513	240
1097	12311	585
1504	15083	2670
355	486	286
1088	4831	1483
1279	3371	243
2093	554	89
794	1512	21
1993	425	21
1349	1145	86
1124	89	5497
1264	712	78
34	173	775
1094	1375	749
703	458	15
961	615	144
934	4356	205
1299	4135	137
200	857	163
1204	567	240
29	302	121
143	389	1336
547	617	139
1789	6217	2744
413	295	5257
2076	11155	93
1112	845	149
377	188	8181
361	55	214
1484	10320	262
249	4774	634
781	466	211
235	812	1374
486	299	656
1301	292	1470
1119	12427	9
132	191	457
1228	707	359
1366	8067	62
2043	3707	425
1010	157	5
1393	31	391
1402	1426	7
182	986	420
1626	73	563
409	959	99
1497	14966	218
1842	8589	177
34	1161	265
1148	885	75
439	276	669
1669	15972	41
852	2607	113
551	1193	35
1801	16754	33
1587	1048	513
534	466	49
2059	704	521
347	377	1545
110	367	2773
253	439	659
1705	424	459
1113	3317	129
479	2179	44
2099	18714	163
1605	306	239
1799	400	273
1743	1853	2506
1525	8960	27
168	1239	357
1300	67	9589
847	4177	59
1902	3490	499
2017	5492	264
773	521	637
660	877	83
89	362	368
583	3053	820
1420	1775	120
2090	18633	514
1380	229	718
1385	400	195
474	7305	204
566	949	74
1083	3398	281
1741	1048	1018
1101	11019	388
1757	5947	600
1632	265	150
1098	5197	33
1978	1803	930
1793	3109	4340
1033	291	800
1200	857	167
317	630	1920
1228	2151	312
1489	318	288
1792	580	502
343	5895	299
216	56	265
61	1775	187
64	1826	249
1503	779	60
1652	5746	78
1263	7448	392
203	2192	136
1822	6391	24
1443	14584	36
466	378	298
1614	15566	1176
1278	2498	71
1968	2346	633
1815	270	546
961	1046	99
1780	349	1027
2092	3475	207
83	196	724
1379	786	583
1483	538	61
877	227	242
1088	4346	435
1791	279	331
1073	154	605
1628	3319	537
881	4087	90
814	498	2034
1170	1424	751
1508	854	197
1597	715	230
898	310	279
2001	533	445
1748	493	149
263	998	263
603	198	64
875	300	278
26	953	184
1728	54	92
1797	966	227
471	4538	131
2077	732	397
213	228	1523
649	2794	1149
1050	2416	1471
903	2379	2416
552	7965	6
1925	2850	111
544	1046	249
304	689	149
2000	1449	5068
1648	1244	294
1088	4823	646
792	536	942
267	498	555
676	562	165
406	949	295
565	8141	96
1083	10583	163
127	3088	460
515	4616	118
897	632	32
1781	3889	116
1616	8991	78
1449	1426	77
1305	1934	628
737	412	271
1532	1556	1470
297	199	869
1453	306	184
8	292	783
225	4508	586
358	969	78
1830	154	4172
1153	9545	861
893	7261	258
1872	484	223
1581	228	2824
1292	1059	5
848	6910	407
140	3249	2358
1864	730	29
64	1829	239
2069	6194	281
856	227	636
1484	14840	86
212	2975	46
850	10626	1488
58	1685	141
909	89	371
332	316	287
1103	1296	43
424	2794	332
1892	533	124
1972	9779	139
816	1441	7
1375	2579	109
778	9976	2541
1366	1511	77
1902	375	2005
1368	540	141
569	4818	95
628	8706	78
1205	13096	2
1104	289	163
1023	352	332
1816	6466	215
2069	500	207
1462	790	153
283	3868	95
765	618	712
1340	1610	295
1800	5534	10
90	2466	92
1956	2086	186
1288	5626	83
1292	13724	5
395	846	236
1335	3528	107
1871	543	32
950	25	411
979	540	164
1054	1155	769
2080	1061	915
2047	1001	136
1788	1045	149
749	294	1309
1046	299	92
1751	2771	25
1590	523	1003
1330	1427	528
1273	7415	237
1877	1988	82
480	1018	251
230	349	328
1586	1249	98
1345	610	34
1445	375	604
1998	3763	295
2041	972	297
256	89	7569
1702	599	67
5	234	129
1100	12320	285
1882	17365	97
827	1206	66
1331	1755	985
782	10006	141
1568	1475	1388
15	607	443
607	8527	116
155	1217	889
569	4716	530
128	172	606
1560	15322	12
258	4879	8
53	466	532
46	1032	560
2004	3827	183
1153	475	1089
172	154	272
1223	4369	577
115	2875	2
884	484	177
771	266	40
132	907	337
1890	8624	152
1904	13065	1276
1187	12999	169
1441	439	239
552	7963	6
2001	937	684
2071	4697	76
1607	292	1008
779	4258	103
549	7930	658
1216	498	458
1399	14331	30
1037	975	4
131	3137	213
1907	11638	185
625	2534	133
1827	16910	597
975	10900	1017
645	8849	55
1743	4168	1625
785	903	215
922	2616	49
984	3123	626
470	342	598
1414	7183	192
1578	915	581
491	1360	3579
43	907	188
1657	206	454
1999	726	636
1286	11181	341
924	913	135
1637	1510	3741
158	2990	162
587	3758	638
1187	608	126
690	889	546
1712	1131	4734
133	288	442
1787	220	199
844	40	453
1480	7868	206
750	207	138
1546	89	180
1513	1380	161
794	207	38
69	1944	578
386	504	170
1204	3147	792
1701	45	71
864	3057	245
1656	3057	366
150	325	76
1454	153	1297
714	51	439
1023	55	1449
2072	680	15907
1222	13266	806
1072	2984	291
296	5409	2
654	181	41
361	4883	131
1930	10937	482
1895	3200	324
555	913	76
283	80	79
213	207	722
1202	4308	276
1242	3877	377
290	1895	5
1647	325	864
225	831	829
1126	536	82
1381	3691	113
289	207	16566
1841	16	461
712	9488	1
848	3714	587
536	192	47
1464	1784	246
2072	342	2720
1216	230	158
1384	4817	321
895	1415	314
1883	159	1234
385	377	2342
1295	430	326
1676	3648	256
191	868	16
1425	5428	307
2009	2277	218
1535	530	518
1109	76	181
182	3854	1054
76	2098	998
14	565	674
1135	1037	31
308	923	908
1910	423	3655
1303	1510	252
1842	173	149
635	437	109
134	89	81
1084	423	350
1240	1504	350
832	10453	116
2094	18664	1161
209	378	98
1034	288	175
474	1306	167
1210	5000	1585
2030	18331	97
2036	18358	226
621	1705	3610
661	9052	173
1715	689	1681
1092	2808	791
365	6175	7
2081	4448	486
1471	3173	92
678	1249	523
70	856	272
670	716	485
562	712	271
1765	333	105
122	3024	13
759	229	1809
899	691	320
735	306	42
1524	7188	430
749	679	6381
77	1988	78
1720	72	1035
940	3945	452
1733	1116	261
224	1413	178
979	377	190
1122	691	50
743	9747	1184
560	998	74
688	344	502
959	4448	121
1232	13341	585
203	4169	84
2029	8582	259
682	55	359
624	1343	115
345	709	40
1635	2626	149
1858	2787	155
1467	468	301
584	734	3310
834	412	189
1130	5657	106
1848	5210	287
1818	8038	2
88	2418	6
1574	10897	1025
900	65	171
485	7384	32
454	3280	339
33	1137	287
1183	4823	328
1909	535	551
836	266	22
1765	295	68
456	7086	95
1724	16337	85
960	1613	5
852	333	97
749	344	1206
2047	12002	114
2053	1104	333
478	5639	1335
412	1761	23
2096	755	709
1938	3341	1425
951	173	612
223	966	1382
16	651	250
49	1497	105
1637	1400	1312
848	10609	591
142	1203	173
994	4649	296
193	4028	1067
1057	2548	64
822	567	1274
95	317	22
1316	951	119
900	6046	199
392	1091	70
1035	5932	35
1267	4821	541
225	4509	573
1492	10047	41
551	2637	14
543	1118	576
555	8020	127
1182	6759	625
1245	6298	1709
269	986	15
1089	1312	183
271	306	792
1120	789	27
85	851	119
1466	89	366
808	1044	175
739	1756	449
285	316	111
355	288	861
279	5141	183
1728	1073	90
1539	985	24
791	10067	12
1271	13591	345
166	474	123
1521	498	1057
703	4464	13
882	1904	343
1230	13333	6
62	70	70
158	3499	110
1752	5605	553
1677	16008	273
743	701	1204
1587	1395	387
1067	4831	647
1541	2531	87
1751	2579	18
1524	4833	1189
627	930	225
73	620	298
1411	3267	132
754	599	231
436	5235	1075
2047	3892	313
7	308	1082
28	1018	8
1730	7	432
394	3378	104
154	952	18
289	1043	262
291	5289	25
301	523	441
225	4498	3835
1067	4825	659
64	1834	213
141	3269	55
1101	7013	863
965	295	302
237	436	342
200	65	132
728	4022	621
431	923	1838
1903	251	195
1539	5030	21
43	56	2691
1020	257	552
1885	1731	95
1740	418	1239
1511	542	1241
795	328	169
641	1246	1973
1712	190	260
2053	377	268
978	923	369
620	4137	317
593	685	675
1929	877	2431
1072	298	381
63	1816	57
1178	292	663
1803	16769	133
1172	4135	275
1564	461	621
2	82	1868
2017	969	147
2094	12683	875
454	12509	351
255	198	188
1449	1384	67
470	526	611
767	521	202
152	420	208
117	2029	224
608	8567	14
410	6609	40
328	1246	279
1531	10742	272
830	6120	462
650	8886	184
2040	1632	138
1674	472	65
1760	8069	103
1746	187	614
1827	11093	523
2	96	1342
7	257	5188
1472	173	495
1536	1639	57
1196	7407	1000
1553	1705	167
292	707	169
13	543	2
1055	4750	52
1311	1937	310
77	2138	78
1509	4471	359
86	2382	341
946	470	196
1204	748	361
877	917	415
12	487	7867
346	859	1007
269	2738	17
824	206	22
178	1992	356
55	65	316
787	3769	425
298	4251	1930
814	1059	284
1774	16591	92
1663	2024	754
402	724	845
2099	2668	521
1754	707	3764
2066	1351	89
434	4079	6
759	172	455
950	5161	129
910	288	2014
1181	416	366
1774	1091	260
717	9517	524
1975	88	284
490	207	195
73	1297	206
1259	1145	337
1386	2339	232
943	501	52
804	161	360
1695	424	1413
410	5958	142
981	11548	229
421	6723	227
1434	290	348
1822	4457	18
1357	1220	331
1366	229	79
499	1817	2
848	10612	375
162	3573	287
655	295	4
1027	241	474
1373	230	878
1455	314	566
614	540	650
1486	982	53
1067	6120	718
1173	154	523
819	374	167
1524	15182	333
1649	15833	593
967	507	637
1621	10521	908
152	289	534
1264	234	490
1158	11006	153
853	3047	186
1861	13616	300
1966	3859	554
1515	5425	154
2047	13700	106
129	548	242
963	1480	58
1711	16206	3195
1963	302	279
1828	302	472
2053	4137	393
1146	223	532
913	1870	356
1477	14772	13
1918	4189	24
1041	9263	132
826	173	13
1348	3859	171
180	821	19
1459	13988	328
1981	221	104
529	7807	279
2024	5931	4
2034	217	159
453	225	214
1904	17496	175
1224	13271	44
952	2988	54
1769	802	277
418	1958	738
1989	7015	203
1788	306	449
74	2049	923
890	7117	56
1158	2661	189
756	207	34
84	1249	945
413	1936	144
854	507	79
240	498	184
715	1339	214
1008	11788	81
1475	294	45
174	3171	133
1524	13221	348
1980	511	22
830	289	1817
1474	2605	256
846	10593	619
1145	1673	100
1289	8706	261
1671	15987	254
1332	314	495
388	4543	1438
1388	209	41
1796	16716	198
363	1672	1324
1741	2815	270
127	2790	1574
636	8765	205
359	877	713
1423	321	447
289	464	673
1534	77	314
1880	302	357
898	328	535
730	498	1072
1587	1958	419
961	426	445
765	199	909
860	3028	857
1107	371	1205
1184	302	119
998	11696	137
485	154	110
1705	2582	405
742	2376	74
1570	15368	419
1616	295	137
345	5933	24
1264	192	205
949	6019	553
1192	1412	740
44	735	463
200	562	150
1464	2440	207
1254	13509	263
1061	582	327
1061	2033	993
689	9283	10
963	1014	209
1638	4790	57
943	1873	26
850	10635	751
535	1241	210
1438	1776	521
45	1435	258
849	225	1718
533	7849	117
1955	17873	28
1751	3805	38
1399	686	1023
325	1788	190
1530	10403	468
1457	1684	384
1846	344	590
203	4176	51
1062	286	36
1511	498	4346
1697	16108	188
1462	7	2064
509	4995	10
1451	1934	254
1882	17333	895
664	2433	427
2064	2839	18
190	3976	553
1593	240	234
1707	1468	62
1991	1210	70
1485	14843	259
950	917	3513
1851	679	1108
98	2596	63
1777	13187	723
1092	2102	1095
1374	518	1035
1146	3255	298
661	9050	184
767	9038	219
1339	377	460
311	2137	221
393	605	170
1154	7054	587
1128	1052	843
1369	14153	68
1928	1167	586
707	1468	14
959	1013	277
1517	257	4804
1395	859	143
500	749	186
1411	173	70
331	1441	54
219	680	1517
430	612	194
627	924	1294
1632	290	415
917	4092	2082
1623	846	1293
209	1045	25
467	7200	270
1542	1122	330
163	2453	328
1441	533	199
1001	2977	1858
651	8901	106
1880	704	2742
1675	793	2880
2095	18693	33
32	1100	211
433	1104	341
1351	4814	203
1464	190	1301
959	68	166
735	1264	169
2060	14892	122
330	1807	121
730	1793	664
278	970	148
200	2787	371
885	1684	569
787	816	282
1923	475	1188
1869	1820	723
2040	906	128
1041	793	70
715	5724	186
1390	209	258
1009	1091	52
628	8700	202
1947	810	225
1153	9826	813
9	395	319
2068	8042	543
1196	542	163
1958	2834	35
1562	2788	184
163	3607	215
785	2786	50
1440	14573	213
420	6707	555
158	3484	931
1309	13755	465
518	790	191
1411	868	80
193	548	469
1879	5847	321
856	3444	192
34	1149	771
146	466	1876
104	425	1763
1402	3846	7
1862	13902	394
954	72	2096
1659	1446	154
1352	7650	63
1055	3927	107
605	2361	463
1366	377	119
1579	15119	581
189	856	435
286	292	157
293	4936	62
993	11619	53
1339	328	426
46	458	1562
1685	683	34
1833	10600	102
2097	511	109
1744	16413	1
34	1156	306
1492	1057	78
1032	8111	102
299	4818	200
1389	1090	120
496	1090	471
1883	609	885
1593	317	111
1899	961	6318
325	5707	261
1831	14271	460
1206	959	126
1757	5537	83
1695	16091	231
436	67	810
971	412	1122
595	8387	953
1464	173	3366
1770	4564	133
1132	157	325
1001	293	213
1519	1910	91
1298	318	161
699	1073	253
1600	15511	289
1957	2439	362
514	3196	184
934	868	132
2078	18580	820
735	1281	42
423	227	90
1377	6463	1166
1630	15721	178
1658	1670	169
972	6048	220
1223	565	898
1949	3019	472
854	831	321
742	9723	50
752	1181	232
1743	209	580
1242	1118	783
1797	225	491
1190	3700	231
278	5120	85
1041	735	53
1207	7051	147
1282	5925	266
271	352	934
1880	180	145
990	203	1765
386	6350	427
1753	486	223
579	3928	81
144	3314	46
1233	5178	362
1532	2521	2094
88	2415	8
2	81	1948
1084	4728	336
986	830	3869
1647	300	227
1983	1037	48
1555	786	506
1636	455	20
523	7747	2
691	1037	456
153	162	268
1810	289	7
1867	17243	68
2087	295	4977
1898	674	824
1300	3324	6140
1258	4278	53
898	1399	274
1638	3417	67
2061	279	11
1220	903	1212
258	680	16
1288	13700	124
1408	961	1
8	356	350
1988	238	52
1578	913	491
840	10530	2971
299	229	290
842	2909	188
1578	349	51
1663	1936	125
314	5593	141
837	616	393
838	1118	250
1655	920	328
14	549	1259
1385	2523	60
619	8642	748
961	11418	115
1456	253	233
987	289	582
2048	4379	16
1280	13635	523
907	582	132
1235	1795	352
985	525	2378
868	486	203
1887	17400	345
1272	1034	258
1416	4118	256
2042	176	238
2034	863	131
525	1179	917
842	331	196
731	734	47
370	533	884
1892	2600	89
36	500	497
368	6210	447
1926	526	488
1398	472	1606
1494	14926	9
1350	1883	380
1857	4185	478
1463	14682	111
145	3171	385
1979	689	58
999	344	129
744	701	121
1589	830	245
225	4499	3506
326	803	136
1028	5215	197
1107	488	6291
1459	166	163
1711	2346	1014
142	3292	68
1324	227	117
697	748	6886
652	1119	2089
260	4912	366
80	2211	4
1057	12038	136
513	226	876
1794	16703	360
911	327	173
1350	7054	1526
48	230	18
1982	3028	819
738	1360	336
1564	299	769
467	7222	181
1847	17024	21
1930	17682	332
1528	802	380
1904	7281	1543
1747	744	42
781	323	78
1025	234	84
1865	6542	1067
56	1666	342
2077	209	183
359	6072	300
521	1105	142
1761	16521	48
506	6847	111
1438	5180	652
1930	17672	492
16	671	144
449	1112	177
477	526	248
462	2640	510
224	4493	197
1938	2422	654
1147	1997	84
1242	154	380
1286	1412	270
729	1711	31
1623	1861	853
355	2607	196
784	4079	1511
1261	246	276
54	333	346
313	1249	169
162	3571	306
12	512	1260
1755	1950	178
987	2392	149
569	67	646
594	1672	521
233	903	13
1235	599	282
705	289	1199
518	7702	78
10	431	546
542	544	512
1339	968	294
1433	7395	573
7	327	587
1537	5119	224
1348	14040	84
1277	2544	1532
887	824	203
1263	4709	691
993	11627	42
1514	993	325
454	12505	268
1727	5030	326
1440	2545	307
489	1639	296
1457	289	8945
1042	65	320
1318	5926	617
23	866	190
1923	517	1035
90	2462	97
1621	4871	43
1797	1854	696
1209	72	77
1703	707	574
144	332	25
84	724	1484
491	583	242
1263	4461	481
1293	498	82
1272	67	854
1401	2247	327
405	4814	908
1123	12492	315
1473	10964	219
1528	300	505
55	1631	328
512	2961	2146
2081	3468	259
663	375	432
1442	1179	1424
2027	1047	376
907	2855	184
606	1781	659
472	1032	141
252	289	733
961	1164	160
299	210	563
1075	70	3460
1921	536	2830
490	289	276
816	4562	8
297	618	1951
472	7270	95
2019	899	1950
666	9138	430
1245	2600	468
468	333	339
1637	440	1466
133	329	117
385	498	23970
813	195	285
1646	2521	411
2031	911	7162
190	803	508
2058	342	23
1174	4807	1025
475	1515	397
2043	6294	347
842	10557	204
185	159	163
1029	959	1084
568	1633	206
1011	816	957
1062	567	35
414	157	781
1432	3768	1
1278	327	80
759	297	189
687	9273	3
817	2361	414
482	412	128
1792	4784	515
278	1580	93
1346	537	168
1616	251	95
1235	13369	314
1319	3739	119
132	289	495
487	2176	118
8	359	277
709	2790	53
692	9301	400
170	512	1325
1411	14391	403
704	9387	18
1640	982	191
1441	1390	431
517	629	133
676	917	212
809	333	15
938	3859	696
1083	533	243
907	1811	618
1346	1180	624
1625	5617	12
1680	2320	266
926	11089	405
1931	167	14
241	4690	1751
474	7307	173
273	5062	757
470	903	740
929	11149	64
1355	14067	163
91	2483	823
6	266	16
257	4873	105
1413	327	35
863	424	104
1427	875	402
838	6585	217
36	1186	569
1792	7056	288
810	2338	97
1221	4185	47
1862	475	123
1322	6575	627
1506	1376	318
1364	3019	88
1528	332	114
1274	96	180
1220	1001	853
240	386	102
176	432	185
397	1014	21
891	519	282
1401	536	792
129	389	480
1882	17346	184
1027	3318	1289
1395	2083	235
1991	1952	211
161	3565	1022
1889	563	184
1484	5628	86
1202	993	543
995	1428	1
444	6982	67
703	9373	16
2070	220	60
1026	6490	377
1803	344	155
1881	538	375
1879	5423	274
79	251	48
25	288	208
1554	3635	142
1336	515	413
223	4492	785
1074	95	99
771	9904	20
513	982	429
174	1116	239
2044	5914	52
702	481	434
1770	7963	135
1247	325	1778
1599	15497	435
401	1513	557
507	3382	309
390	308	469
220	234	201
1952	1011	160
792	857	117
946	8192	2918
1966	17916	374
1403	1043	643
177	1110	453
593	466	219
855	1963	2392
604	5767	807
1981	11910	390
1138	188	655
2043	1868	470
525	808	1865
856	854	402
1829	318	1068
846	10596	481
1755	16458	157
709	9464	158
1790	689	148
951	10430	1103
1831	217	414
1229	1014	111
1926	17641	624
1882	17340	316
2087	377	625
657	6252	315
207	2521	426
886	1438	76
1178	333	4801
829	748	238
1869	913	131
71	918	575
439	6889	1333
162	1580	231
681	9240	329
124	1859	557
1924	65	3497
348	5958	26
670	182	508
1643	3217	363
1620	5304	535
858	10671	120
382	1619	782
256	300	1574
998	209	245
905	349	109
2018	300	69
1004	859	1
911	459	151
182	3856	710
1749	808	1372
1262	12268	1
996	11668	92
100	215	130
2032	3693	541
1376	4385	12
1906	7835	75
1613	1401	1301
623	227	2809
218	4155	106
1113	1544	119
1278	288	1052
1030	5107	637
928	756	61
2067	3999	473
240	1464	76
516	7678	838
83	2329	543
442	6924	704
693	898	564
1347	14030	5
1253	498	4362
624	199	139
1524	857	327
399	288	11180
1035	1083	2
1594	207	864
92	2009	18
821	65	55
511	533	22
728	7	712
996	8110	72
1018	812	1228
1485	167	917
311	5540	670
1081	2821	9
1422	2582	717
830	295	188
327	5487	62
1866	3213	170
1146	1118	425
1971	4781	1902
1646	1971	1009
399	972	304
1511	67	134
1414	2661	193
837	755	341
1386	14256	108
887	3417	419
1321	562	172
332	720	110
1949	7190	356
666	609	392
1082	374	1559
642	8804	540
520	6265	535
1272	681	2358
1399	704	282
1973	1001	1148
569	466	88
341	5873	82
932	3832	1655
1290	1687	2
1621	1983	33
830	459	105
1601	875	572
979	868	313
595	841	5923
353	1936	3
1905	2415	61
305	686	852
1480	56	653
1267	4468	747
1850	1464	467
627	928	3517
1443	3741	29
1155	605	143
231	331	155
305	333	127
1389	599	396
1937	1048	529
380	1052	2870
1659	792	144
620	8648	343
65	1863	137
2022	6480	397
1006	1755	2703
1408	14369	1
1102	318	192
1248	261	38
995	1032	8
2071	2064	101
624	7323	162
1202	959	288
511	868	8
924	241	121
153	2370	125
1637	1390	900
7	67	2540
768	1684	1
1560	306	1003
412	6640	33
88	196	15
619	2591	343
121	2986	60
1677	2832	353
91	2487	701
58	300	1412
1382	10893	455
161	2369	1131
2086	3700	117
1007	3581	172
986	9941	70
1376	1246	17
1177	8361	189
778	349	1640
154	378	89
566	1295	201
478	2637	3653
1865	17227	613
1023	2801	116
378	377	73
1186	691	578
1500	13882	94
785	270	38
1741	547	372
728	3941	887
1600	485	1023
351	538	51
362	540	7608
423	6737	138
1421	14459	82
1635	614	1242
232	289	11950
382	3776	586
153	3409	227
1858	923	108
920	500	241
243	53	957
756	425	27
898	340	690
676	1206	159
1564	349	248
378	2346	1151
1904	3466	330
1315	13815	1
1948	15903	261
2087	55	161
498	300	976
1605	1934	156
73	2039	241
1522	229	161
166	3673	89
1467	377	4412
997	1131	441
1486	88	18
142	2531	217
1275	13608	797
151	2986	195
1479	547	309
1560	466	100
645	8842	116
895	4790	241
587	163	1726
1237	3019	230
367	428	1749
710	9344	57
180	3800	56
1426	14496	73
953	546	331
1720	10804	494
1188	1609	934
1151	4177	6312
582	832	1352
487	1243	144
90	2463	96
1511	295	279
1486	2552	73
159	467	3304
778	4566	6123
277	220	3460
368	6221	217
1254	370	1405
552	7957	10
2044	18372	148
1420	5660	136
2037	285	239
211	4308	757
1427	1464	418
1975	1969	456
1486	716	19
396	6515	182
1642	187	111
501	2102	433
672	56	140
